Asia/Shanghai	Africa/Kinshasa	Europe/Istanbul	Africa/Lagos	Asia/Ho_Chi_Minh	Asia/Karachi	Asia/Kolkata	America/Sao_Paulo	America/Mexico_City	Europe/Moscow	Asia/Dhaka	Asia/Seoul	Asia/Tokyo	Africa/Cairo	Africa/Johannesburg	Europe/London	America/New_York	Asia/Jakarta	Asia/Taipei	America/Lima	America/Bogota	Asia/Hong_Kong	Asia/Baghdad	Asia/Tehran	Africa/Abidjan	Australia/Sydney	Asia/Singapore	Australia/Melbourne	Africa/Dar_es_Salaam	Asia/Bangkok	America/Santiago	Asia/Riyadh	Asia/Yangon	Asia/Kabul	Africa/Nairobi	Africa/Bamako	Africa/Addis_Ababa	America/Los_Angeles	Asia/Dubai	Africa/Casablanca	Europe/Berlin	Europe/Madrid	Asia/Pyongyang	Asia/Manila	Asia/Urumqi	America/Caracas	Europe/Kyiv	America/Argentina/Buenos_Aires	America/Toronto	America/Guayaquil	Australia/Brisbane	Africa/Luanda	America/Bahia	America/Chicago	Africa/Dakar	Africa/Mogadishu	Africa/Accra	Africa/Ouagadougou	America/Fortaleza	Australia/Perth	Africa/Algiers	Asia/Baku	Europe/Rome	Africa/Lubumbashi	America/Manaus	Africa/Lusaka	America/Santo_Domingo	Africa/Lome	America/Havana	Europe/Paris	America/Argentina/Cordoba	Asia/Damascus	America/La_Paz	Africa/Brazzaville	Asia/Tashkent	Asia/Almaty	Africa/Khartoum	Asia/Aden	Africa/Conakry	America/Tijuana	Asia/Beirut	Europe/Bucharest	Europe/Minsk	Europe/Budapest	Europe/Warsaw	Europe/Vienna	Africa/Kampala	America/Recife	America/Phoenix	Asia/Novosibirsk	Asia/Phnom_Penh	Pacific/Auckland	Africa/Harare	Africa/Monrovia	Europe/Stockholm	America/Ciudad_Juarez	America/Belem	Asia/Yekaterinburg	America/Asuncion	Asia/Makassar	Australia/Adelaide	Asia/Kuala_Lumpur	Asia/Kathmandu	Africa/Ndjamena	Indian/Antananarivo	Africa/Douala	Africa/Niamey	America/Edmonton	Africa/Tripoli	Asia/Amman	Europe/Belgrade	America/Montevideo	Africa/Maputo	America/Port-au-Prince	America/Merida	Africa/Nouakchott	Asia/Omsk	Europe/Prague	Europe/Samara	Europe/Copenhagen	Europe/Sofia	Asia/Yerevan	America/Monterrey	Africa/Kigali	Africa/Blantyre	Asia/Krasnoyarsk	Europe/Oslo	Asia/Tbilisi	America/Maceio	Asia/Ashgabat	Europe/Dublin	Europe/Brussels	Europe/Volgograd	America/Guatemala	America/Managua	Asia/Jerusalem	America/Jamaica	America/Chihuahua	America/Campo_Grande	Asia/Bishkek	America/Cancun	America/Indiana/Indianapolis	Europe/Amsterdam	America/Tegucigalpa	Africa/Libreville	Europe/Saratov	Asia/Ulaanbaatar	Asia/Vientiane	Africa/Bangui	America/Hermosillo	America/Mazatlan	Africa/Freetown	Asia/Muscat	Africa/Bujumbura	America/Winnipeg	Europe/Riga	America/Denver	Europe/Sarajevo	Africa/Tunis	Asia/Pontianak	Asia/Dushanbe	Africa/Porto-Novo	Europe/Athens	Europe/Zagreb	America/Vancouver	Europe/Helsinki	Asia/Macau	Asia/Colombo	America/Detroit	Asia/Kuwait	Europe/Chisinau	Asia/Barnaul	Europe/Ulyanovsk	Africa/Djibouti	America/Kentucky/Louisville	Asia/Irkutsk	Asia/Vladivostok	America/Cuiaba	Asia/Samarkand	America/Matamoros	Asia/Tomsk	Africa/Asmara	Asia/Novokuznetsk	America/Porto_Velho	America/Argentina/Tucuman	Europe/Simferopol	Europe/Vilnius	Europe/Astrakhan	America/El_Salvador	America/Argentina/Salta	Europe/Lisbon	Europe/Kirov	Asia/Aqtobe	Asia/Kuching	Europe/Kaliningrad	Europe/Skopje	America/Halifax	Africa/Juba	Africa/Bissau	Asia/Hebron	Europe/Bratislava	America/Boa_Vista	America/Rio_Branco	Europe/Tirane	America/Puerto_Rico	Europe/Zurich	Asia/Jayapura	Asia/Gaza	America/Panama	Europe/Tallinn	Africa/Windhoek	Atlantic/Canary	Africa/Maseru	Asia/Qyzylorda	Pacific/Honolulu	Asia/Chita	Asia/Qatar	Africa/Banjul	America/Costa_Rica	Asia/Oral	America/Araguaina	Asia/Atyrau	America/Anchorage	Pacific/Port_Moresby	Europe/Ljubljana	America/Regina	America/Argentina/Jujuy	Australia/Hobart	Africa/Gaborone	Europe/Podgorica	America/Boise	Asia/Yakutsk	America/Guyana	America/Nassau	America/Paramaribo	Asia/Qostanay	Asia/Nicosia	Asia/Sakhalin	Africa/El_Aaiun	America/Santarem	Asia/Kamchatka	America/Argentina/La_Rioja	Asia/Bahrain	Africa/Malabo	America/Argentina/San_Luis	America/Argentina/Catamarca	Indian/Mauritius	Indian/Reunion	Asia/Dili	Asia/Aqtau	Australia/Darwin	Atlantic/Cape_Verde	America/Argentina/San_Juan	America/Curacao	Atlantic/Reykjavik	America/Argentina/Mendoza	America/Punta_Arenas	Africa/Mbabane	America/St_Johns	America/Glace_Bay	Atlantic/Madeira	Indian/Maldives	Asia/Thimphu	America/Barbados	America/Argentina/Rio_Gallegos	Pacific/Noumea	Asia/Magadan	Pacific/Fiji	America/Martinique	America/Moncton	Africa/Ceuta	Europe/Luxembourg	Indian/Comoro	America/Port_of_Spain	America/Belize	Asia/Brunei	America/Cayenne	America/Argentina/Ushuaia	Pacific/Guadalcanal	Indian/Mayotte	America/Guadeloupe	Africa/Sao_Tome	America/Antigua	America/St_Thomas	Pacific/Saipan	America/Coyhaique	Pacific/Guam	Asia/Famagusta	America/Eirunepe	Pacific/Apia	Pacific/Tarawa	Pacific/Bougainville	Pacific/Efate	Europe/Monaco	Europe/Malta	America/Juneau	Asia/Hovd	America/Aruba	Pacific/Tahiti	America/Cayman	America/Whitehorse	America/Ojinaga	Europe/Jersey	Europe/Gibraltar	Europe/Isle_of_Man	Pacific/Majuro	America/St_Lucia	America/St_Vincent	America/Grand_Turk	Indian/Mahe	Pacific/Tongatapu	America/Dawson_Creek	America/North_Dakota/New_Salem	Europe/Andorra	America/Bahia_Banderas	Atlantic/Azores	Australia/Broken_Hill	America/Swift_Current	America/Dominica	Europe/Guernsey	Asia/Anadyr	America/Indiana/Vincennes	America/Nuuk	Pacific/Rarotonga	Atlantic/Faroe	America/St_Kitts	Pacific/Pago_Pago	Europe/Mariehamn	America/Kralendijk	America/Tortola	America/Grenada	Pacific/Pohnpei	Pacific/Funafuti	America/Miquelon	America/St_Barthelemy	America/Marigot	Europe/Vaduz	Europe/San_Marino	Arctic/Longyearbyen	Atlantic/Stanley	America/Anguilla	America/Lower_Princes	Pacific/Wallis	Pacific/Nauru	America/Montserrat	Atlantic/Bermuda	Pacific/Norfolk	Europe/Vatican	Atlantic/St_Helena	Pacific/Niue	Indian/Christmas	Indian/Cocos	Pacific/Pitcairn	Indian/Kerguelen	Atlantic/South_Georgia	Pacific/Palau
CN|China	CD|Democratic Republic of the Congo	TR|Turkey	NG|Nigeria	VN|Vietnam	PK|Pakistan	IN|India	BR|Brazil	MX|Mexico	RU|Russia	BD|Bangladesh	KR|South Korea	JP|Japan	EG|Egypt	ZA|South Africa	GB|United Kingdom	US|United States	ID|Indonesia	TW|Taiwan	PE|Peru	CO|Colombia	HK|Hong Kong	IQ|Iraq	IR|Iran	CI|Ivory Coast	AU|Australia	SG|Singapore	TZ|Tanzania	TH|Thailand	CL|Chile	SA|Saudi Arabia	MM|Myanmar	AF|Afghanistan	KE|Kenya	ML|Mali	ET|Ethiopia	AE|United Arab Emirates	MA|Morocco	DE|Germany	ES|Spain	KP|North Korea	PH|Philippines	VE|Venezuela	UA|Ukraine	AR|Argentina	CA|Canada	EC|Ecuador	AO|Angola	SN|Senegal	SO|Somalia	GH|Ghana	BF|Burkina Faso	DZ|Algeria	AZ|Azerbaijan	IT|Italy	ZM|Zambia	DO|Dominican Republic	TG|Togo	CU|Cuba	FR|France	SY|Syria	BO|Bolivia	CG|Republic of the Congo	UZ|Uzbekistan	KZ|Kazakhstan	SD|Sudan	YE|Yemen	GN|Guinea	LB|Lebanon	RO|Romania	BY|Belarus	HU|Hungary	PL|Poland	AT|Austria	UG|Uganda	KH|Cambodia	NZ|New Zealand	ZW|Zimbabwe	LR|Liberia	SE|Sweden	PY|Paraguay	MY|Malaysia	NP|Nepal	TD|Chad	MG|Madagascar	CM|Cameroon	NE|Niger	LY|Libya	JO|Jordan	RS|Serbia	UY|Uruguay	MZ|Mozambique	HT|Haiti	MR|Mauritania	CZ|Czechia	DK|Denmark	BG|Bulgaria	AM|Armenia	RW|Rwanda	MW|Malawi	NO|Norway	GE|Georgia	TM|Turkmenistan	IE|Ireland	BE|Belgium	GT|Guatemala	NI|Nicaragua	IL|Israel	JM|Jamaica	KG|Kyrgyzstan	NL|The Netherlands	HN|Honduras	GA|Gabon	MN|Mongolia	LA|Laos	CF|Central African Republic	SL|Sierra Leone	OM|Oman	BI|Burundi	LV|Latvia	BA|Bosnia and Herzegovina	TN|Tunisia	TJ|Tajikistan	BJ|Benin	GR|Greece	HR|Croatia	FI|Finland	MO|Macao	LK|Sri Lanka	KW|Kuwait	MD|Moldova	DJ|Djibouti	ER|Eritrea	XK|Kosovo	LT|Lithuania	SV|El Salvador	PT|Portugal	MK|North Macedonia	SS|South Sudan	GW|Guinea-Bissau	PS|Palestinian Territory	SK|Slovakia	AL|Albania	PR|Puerto Rico	CH|Switzerland	PA|Panama	EE|Estonia	NA|Namibia	LS|Lesotho	QA|Qatar	GM|Gambia	CR|Costa Rica	PG|Papua New Guinea	SI|Slovenia	BW|Botswana	ME|Montenegro	GY|Guyana	BS|Bahamas	SR|Suriname	CY|Cyprus	EH|Western Sahara	BH|Bahrain	GQ|Equatorial Guinea	MU|Mauritius	RE|Reunion	TL|Timor Leste	CV|Cabo Verde	CW|Curacao	IS|Iceland	SZ|Eswatini	MV|Maldives	BT|Bhutan	BB|Barbados	NC|New Caledonia	FJ|Fiji	MQ|Martinique	LU|Luxembourg	KM|Comoros	TT|Trinidad and Tobago	BZ|Belize	BN|Brunei	GF|French Guiana	SB|Solomon Islands	YT|Mayotte	GP|Guadeloupe	ST|Sao Tome and Principe	AG|Antigua and Barbuda	VI|U.S. Virgin Islands	MP|Northern Mariana Islands	GU|Guam	WS|Samoa	KI|Kiribati	VU|Vanuatu	MC|Monaco	MT|Malta	AW|Aruba	PF|French Polynesia	KY|Cayman Islands	JE|Jersey	GI|Gibraltar	IM|Isle of Man	MH|Marshall Islands	LC|Saint Lucia	VC|Saint Vincent and the Grenadines	TC|Turks and Caicos Islands	SC|Seychelles	TO|Tonga	AD|Andorra	DM|Dominica	GG|Guernsey	GL|Greenland	CK|Cook Islands	FO|Faroe Islands	KN|Saint Kitts and Nevis	AS|American Samoa	AX|Aland Islands	BQ|Bonaire, Saint Eustatius and Saba 	VG|British Virgin Islands	GD|Grenada	FM|Micronesia	TV|Tuvalu	PM|Saint Pierre and Miquelon	BL|Saint Barthelemy	MF|Saint Martin	LI|Liechtenstein	SM|San Marino	SJ|Svalbard and Jan Mayen	FK|Falkland Islands	AI|Anguilla	SX|Sint Maarten	WF|Wallis and Futuna	NR|Nauru	MS|Montserrat	BM|Bermuda	NF|Norfolk Island	VA|Vatican	SH|Saint Helena	NU|Niue	CX|Christmas Island	CC|Cocos Islands	PN|Pitcairn	TF|French Southern Territories	GS|South Georgia and the South Sandwich Islands	PW|Palau
Poços de Caldas	-21.7878	-46.5614	7	7	168641	
Calabozo	8.9242	-67.4293	45	42	168605	卡拉沃索
Jabālyā	31.5272	34.4835	207	140	168568	
Cuauhtémoc	28.4063	-106.8667	137	8	168482	
Araraquara	-21.7944	-48.1756	7	7	168468	阿拉拉夸拉
Yopal	5.3357	-72.3939	20	20	168433	約帕爾
Ituzaingó	-27.585	-56.6871	70	44	168419	
Piranshahr	36.701	45.1413	23	23	168393	皮兰沙赫尔
Mahābād	36.7631	45.7222	23	23	168393	
Florencia	1.6155	-75.6041	20	20	168346	
Porto Seguro	-16.4497	-39.0647	52	7	168326	塞古鲁港
Tây Hồ	21.069	105.8105	4	4	168300	
Moratuwa	6.773	79.8816	167	128	168280	莫拉圖瓦
Angers	47.4716	-0.552	69	59	168279	昂热
Ilford	51.5577	0.0728	15	15	168168	伊爾福德
Hasilpur	29.6922	72.5457	5	5	168146	哈斯里普
Rio das Ostras	-22.5269	-41.945	7	7	168099	
Horta-Guinardó	41.4185	2.1677	41	39	168092	
Pátra	38.2462	21.7351	162	124	168034	帕特雷
Rutchenkivskyi	47.976	37.6968	46	43	168029	
Đồng Xoài	11.535	106.8832	4	4	168000	
Jamālpur	24.9197	89.9481	10	10	167900	
Kushiro	42.975	144.3747	12	12	167875	釧路
Berezniki	59.4091	56.8204	97	9	167748	别列兹尼基
Awka	6.2127	7.072	3	3	167738	奧卡
Volgodonsk	47.5114	42.1527	9	9	167731	伏尔加顿斯克
Hollywood	34.0983	-118.3267	37	16	167664	好莱坞
Oyama	36.3	139.8	12	12	167647	小山
Ijero-Ekiti	7.8151	5.0672	3	3	167632	
Jīnd	29.3158	76.315	6	6	167592	
Miass	55.0455	60.1076	97	9	167500	米阿斯
Fortechnyi	48.4986	32.2537	46	43	167451	
Tuguegarao	17.6158	121.7228	43	41	167297	
Carúpano	10.6652	-63.2539	45	42	167187	卡魯帕諾
Kumbakonam	10.9621	79.3912	6	6	167155	库姆巴科纳姆
Plumbon	-6.705	108.4728	17	17	167105	
Darmstadt	49.8717	8.6503	40	38	167029	达姆施塔特
Mary	37.5938	61.8303	129	102	167027	马雷
Novocherkassk	47.4222	40.0937	9	9	166974	新切爾卡斯克
Elk Grove	38.4088	-121.3716	37	16	166913	埃爾克格羅夫
Mohali	30.68	76.7221	6	6	166864	
Linhares	-19.3911	-40.0722	7	7	166786	
Sampit	-2.5315	112.9496	159	17	166773	
Clarksville	36.5298	-87.3594	53	16	166722	克拉克斯维尔
Wan Chai	22.2814	114.1726	21	21	166695	灣仔
Linköping	58.4109	15.6216	94	79	166673	林雪平
Iwata	34.7	137.85	12	12	166672	磐田
Kamalia	30.7271	72.6461	5	5	166617	
Pembroke Pines	26.0032	-80.2239	16	16	166611	彭布羅克派恩斯
Maicao	11.3784	-72.2395	20	20	166603	
Obihiro	42.9172	143.2044	12	12	166536	帯広
Fatehpur	25.9277	80.8127	6	6	166480	
Osnabrück	52.2726	8.0498	40	38	166462	奥斯纳布吕克
Calama	-22.4567	-68.9237	30	29	166334	卡拉馬
Nou Barris	41.4416	2.1773	41	39	166310	
Nepalgunj	28.05	81.6167	102	82	166258	
Comitán	16.24	-92.1367	114	8	166178	
Ocumare del Tuy	10.1182	-66.7751	45	42	166072	
Niiza	35.8209	139.5579	12	12	166017	新座
Greater Sudbury	46.49	-80.99	48	45	166004	大薩德伯里
Ulanhot	46.0833	122.0833	0	0	165846	乌兰浩特
Khobar	26.2794	50.2083	31	30	165799	
Songcheng	26.8819	120.0011	0	0	165730	松城
Deer Valley	33.6839	-112.1349	88	16	165656	
São Caetano do Sul	-23.6231	-46.5511	7	7	165655	
Bang Khun Thian	13.663	100.4342	29	28	165491	
Murfreesboro	35.8456	-86.3903	53	16	165430	默弗里斯伯勒
Pindamonhangaba	-22.9239	-45.4617	7	7	165428	平达莫尼扬加巴
Bushehr	28.9689	50.8366	23	23	165377	
Dar Bouazza	33.5153	-7.8168	39	37	165295	
Tonk	26.1664	75.7882	6	6	165294	栋格
Saqqez	36.2499	46.2735	23	23	165258	薩蓋茲
Béchar	31.6167	-2.2167	60	52	165241	贝沙尔
Tam Kỳ	15.5736	108.474	4	4	165240	
Gölbaşı	39.7904	32.809	2	2	165201	
Francisco Morato	-23.2817	-46.7453	7	7	165139	
Bima	-8.4601	118.7267	99	17	165113	
Mu-se	23.9974	97.9011	32	31	165022	
Udupi	13.3347	74.7462	6	6	165000	乌杜皮
Shahrud	36.4182	54.9763	23	23	165000	
Banjaran	-7.0453	107.5878	17	17	164952	
Thenali	16.2425	80.6398	6	6	164937	
Mthatha	-31.5889	28.7844	14	14	164848	烏姆塔塔
Hengshan	45.2084	130.8981	0	0	164844	奋斗
Slough	51.5095	-0.5954	15	15	164793	
Bocoio	-12.4702	14.1369	51	47	164685	
Lages	-27.8161	-50.3261	7	7	164676	拉热斯
Neukölln	52.4772	13.4313	40	38	164636	
Port Saint Lucie	27.2939	-80.3503	16	16	164603	
Sītāpur	27.5619	80.6826	6	6	164435	
Alandur	13.0025	80.2061	6	6	164430	
Zenica	44.2017	17.904	157	120	164423	泽尼察
Lajeado	-23.5336	-46.4087	7	7	164391	
Solingen	51.1734	7.0845	40	38	164359	索林根
Ðông Hà	16.8163	107.1003	4	4	164228	
Corona	33.8753	-117.5664	37	16	164226	科洛納
Ḩawallī	29.3328	48.0286	169	129	164212	
Musoma	-1.5	33.8	28	27	164172	穆索馬
Inisa	7.8486	4.3298	3	3	164161	
Nazran	43.226	44.7732	9	9	164131	
Barra Mansa	-22.5442	-44.1714	7	7	164052	巴拉曼萨市
Ilagan	17.1485	121.8892	43	41	164020	
Port-Gentil	-0.7193	8.7815	144	112	164018	让蒂尔港
Bhadrāvati	13.8485	75.705	6	6	163903	
Hadano	35.3711	139.2236	12	12	163787	秦野
Piraeus	37.942	23.6462	162	124	163688	比雷埃夫斯
Vapi	20.3717	72.9049	6	6	163630	
Bournemouth	50.7205	-1.8795	15	15	163600	伯恩茅斯
Pedreira	-23.7067	-46.6498	7	7	163586	
Sidon	33.5575	35.3715	80	68	163554	赛达
‘Ibrī	23.2257	56.5157	152	117	163473	
Jomvu	-3.9862	39.6082	34	33	163415	
Garissa	-0.4527	39.646	34	33	163399	加里萨
Moga	30.8138	75.1688	6	6	163397	
Peterborough	52.5736	-0.2478	15	15	163379	彼得伯勒
Piedecuesta	6.9879	-73.0495	20	20	163362	
Tongzhou	39.904	116.6618	0	0	163326	通州
Ludwigshafen am Rhein	49.4812	8.4464	40	38	163196	路德维希港
Lat Krabang	13.722	100.7847	29	28	163175	
Şalālah	17.015	54.0924	152	117	163140	
Büyükçekmece	41.0207	28.585	2	2	163140	
Rāj-Nāndgaon	21.0969	81.0289	6	6	163114	
Aydın	37.845	27.8396	2	2	163022	艾登
Envigado	6.1759	-75.5917	20	20	163007	恩維加多
Al-Junaynah	13.4526	22.4473	76	65	162981	
Anbu	23.4489	116.6809	0	0	162964	庵埠
McKinney	33.1976	-96.6153	53	16	162898	麥金尼
Mostaganem	35.9312	0.0892	60	52	162885	穆斯塔加奈姆
Chirchiq	41.4689	69.5822	74	63	162800	奇尔奇克
Bandar-e Māhshahr	30.5566	49.1885	23	23	162797	
Floridsdorf	48.25	16.4	85	73	162779	
Leverkusen	51.0303	6.9843	40	38	162738	勒沃库森
Pandi	14.865	120.9572	43	41	162725	
Capas	15.3312	120.5898	43	41	162724	
Ning’er	23.0405	101.0368	0	0	162711	宁洱
Haarlem	52.3808	4.6368	142	110	162543	哈勒姆
Arnhem	51.98	5.9111	142	110	162424	阿纳姆
Nkongsamba	4.9547	9.9404	105	85	162309	
El Vigía	8.6135	-71.657	45	42	162289	
Robertsonpet	12.9563	78.2754	6	6	162230	罗贝尔特索恩佩特
Dourados	-22.2211	-54.8056	138	7	162202	多拉杜斯
Kitale	1.0157	35.0062	34	33	162174	基塔萊
Suleja	9.1806	7.1794	3	3	162135	
Taza	34.21	-4.01	39	37	162110	塔扎
Oxford	51.7522	-1.256	15	15	162100	牛津
Al Maţarīyah	31.1829	32.0311	13	13	162045	
Criciúma	-28.6775	-49.3697	7	7	161954	克里西烏馬
Kunduz	36.7289	68.857	33	32	161902	昆都士
Fengcheng	34.7039	116.5872	0	0	161850	
Trảng Bàng	11.0299	106.3575	4	4	161831	
Unnāo	26.5471	80.4878	6	6	161671	
Hortaleza	40.4744	-3.6411	41	39	161661	
N'dalatando	-9.2978	14.9116	51	47	161584	
Budaun	28.0381	79.1267	6	6	161555	布道恩
Ōgaki	35.35	136.6167	12	12	161539	大垣
Newport	51.5877	-2.9983	15	15	161506	纽波特
Coquimbo	-29.9533	-71.3395	30	29	161317	科金博
Baubau	-5.4633	122.6024	99	17	161280	
Đưc Trọng	11.7356	108.3733	4	4	161232	
Blitar	-8.0983	112.1681	17	17	161204	
KwaDukuza	-29.3282	31.2895	14	14	161177	
Miyakonojō	31.7333	131.0667	12	12	161137	都城
Madhyamgram	22.6894	88.4459	6	6	161126	马迪亚姆格拉姆
Lancaster	34.698	-118.1367	37	16	161103	蘭開斯特
Rubtsovsk	51.5147	81.2061	171	9	161065	魯布佐夫斯克
Tacheng	46.7454	82.9585	44	0	161037	塔城
Kindia	10.0569	-12.8658	78	67	161024	
Tauranga	-37.6861	176.1667	91	76	161000	陶朗加
Kalemie	-5.9475	29.1947	63	1	160961	卡萊米
Chatuchak	13.829	100.5593	29	28	160906	
San Juan de los Morros	9.9125	-67.354	45	42	160868	
Sayama	35.8529	139.4121	12	12	160843	狭山
Sullana	-4.9039	-80.6853	19	19	160789	蘇亞納
's-Hertogenbosch	51.6992	5.3042	142	110	160783	
Szeged	46.253	20.1482	83	71	160766	
Malakal	9.5334	31.6605	197	138	160765	馬拉卡爾
Chittoor	13.2105	79.0956	6	6	160722	奇特托奥尔
Salamanca	20.5698	-101.1977	8	8	160682	薩拉曼卡
Ban Khlong Prawet	13.719	100.6815	29	28	160671	
La Gi	10.6599	107.7721	4	4	160652	罗夷市社
Anderlecht	50.8362	4.3145	131	104	160553	安德莱赫特
Mytishchi	55.911	37.7296	9	9	160542	梅季希
Delegación Cuajimalpa de Morelos	19.3692	-99.2909	8	8	160491	
Hebron	31.5294	35.0938	199	140	160470	希伯仑
Mejicanos	13.724	-89.188	188	135	160317	
Trà Vinh	9.9472	106.3423	4	4	160310	
Parepare	-4.0135	119.6255	99	17	160309	
Jāmuria	23.7047	87.0787	6	6	160242	
Koudougou	12.2519	-2.3669	57	51	160239	库杜古
Chapecó	-27.0964	-52.6183	7	7	160157	沙佩科
Nyzhnodniprovsk	48.4755	35.1167	46	43	160123	
Taunggyi	20.7892	97.0378	32	31	160115	東枝
Dhamār	14.5427	44.4051	77	66	160114	
Dubai Investments Park	25.0083	55.1568	38	36	160000	
Ash Sharqāt	35.5172	43.2281	22	22	160000	
Dijon	47.3134	5.0139	69	59	159941	第戎
Salavat	53.3828	55.9109	97	9	159893	薩拉瓦特
Ede	7.7363	4.4354	3	3	159866	
Sukrah	36.8774	10.2468	158	121	159862	
Manzanillo	19.1169	-104.3421	8	8	159853	曼萨尼约
Jalapa	14.6354	-89.9911	133	105	159840	
Paech’ŏn-ŭp	37.9931	126.3014	42	40	159825	
Cary	35.7915	-78.7811	16	16	159769	卡瑞
Barreiras	-12.1528	-44.99	52	7	159734	
Skudai	1.5374	103.6578	101	81	159733	
Tahoua	14.8888	5.2692	106	86	159468	塔瓦
Alexandria	38.8048	-77.0469	16	16	159467	亚历山德里亚
Tuxtepec	18.0883	-96.1253	8	8	159452	圣胡安包蒂斯塔图斯特佩克
Puthia	24.3654	88.8343	10	10	159406	
Newton	49.1333	-122.85	164	45	159390	
Paris 16 Passy	48.8637	2.2769	69	59	159386	
Zhicheng	30.2956	111.5047	0	0	159383	枝城
Ang Mo Kio New Town	1.3803	103.8397	26	26	159340	宏茂桥
Limuru	-1.1136	36.642	34	33	159314	利穆魯
San Miguel del Padrón	23.0954	-82.3267	68	58	159273	
Tarija	-21.5355	-64.7296	72	61	159269	塔里哈
Patos de Minas	-18.5789	-46.5181	7	7	159235	帕图斯迪米纳斯
Oldenburg	53.1404	8.2148	40	38	159218	奥尔登堡
Paris 17 Batignolles-Monceau	48.8835	2.3219	69	59	159212	
Matsusaka	34.5789	136.5371	12	12	159145	松坂市
Catamarca	-28.4696	-65.7852	245	44	159139	卡塔马卡
Tochigi	36.3833	139.7333	12	12	159056	栃木
Khoroshëvo-Mnevniki	55.7836	37.4714	9	9	159000	
Bibirevo	55.8833	37.6	9	9	159000	
Bordj Bou Arreridj	36.0739	4.7614	60	52	158812	
Dīla	6.4167	38.3167	36	35	158800	
Jaigaon	26.8477	89.3756	6	6	158664	
Batāla	31.8092	75.2029	6	6	158621	
Grenoble	45.1787	5.7148	69	59	158552	格勒诺布尔
Itapecerica da Serra	-23.7169	-46.8492	7	7	158522	
Sāmarrā’	34.1959	43.8857	22	22	158508	
Tempe Junction	33.4142	-111.9435	88	16	158368	
Palmdale	34.5794	-118.1165	37	16	158351	棕櫚谷
George Town	5.4112	100.3354	101	81	158336	乔治市
El Achir	36.0639	4.6274	60	52	158333	
Hayward	37.6688	-122.0808	37	16	158289	希活
Orai	25.9902	79.4533	6	6	158265	
Thốt Nốt	10.2721	105.5338	4	4	158225	
Gweru	-19.45	29.8167	92	77	158200	
Abaetetuba	-1.7181	-48.8825	96	7	158188	
Centro Habana	23.1349	-82.3689	68	58	158151	
Panguíla	-8.6934	13.4491	51	47	158068	
Bukit Batok New Town	1.359	103.7637	26	26	158030	武吉巴督
Chom Thong	13.6772	100.4841	29	28	158005	
Gol’yanovo	55.823	37.8131	9	9	158000	
Sunggal	3.5765	98.6151	17	17	157914	
Admiralteisky	59.923	30.3	9	9	157897	
Itapetininga	-23.5917	-48.0531	7	7	157790	伊塔佩蒂宁加
Diourbel	14.6479	-16.2436	54	48	157554	久爾貝勒
Ueda	36.4027	138.2816	12	12	157480	上田
Aberdeen	22.248	114.1529	21	21	157400	香港仔
Avtozavodskyi	49.0975	33.4321	46	43	157382	
Salinas	36.6777	-121.6555	37	16	157380	萨利纳斯
San Blas-Canillejas	40.4389	-3.6154	41	39	157367	
Cuautla	18.8106	-98.9352	8	8	157336	
Salzburg	47.7994	13.044	85	73	157245	柴尔兹孛格
Perbaungan	3.5679	98.956	17	17	157174	
Nong Chok	13.8559	100.8622	29	28	157138	
Ussuriysk	43.8047	131.9573	176	9	157068	乌苏里斯克
Arif Wala	26.3248	66.2959	5	5	157063	
Nanpiao	41.0982	120.7479	0	0	157044	南票
Livorno	43.5443	10.3262	62	54	157017	
Río Cuarto	-33.1304	-64.3527	70	44	157010	里奥夸尔托
Harar	9.3139	42.1181	36	35	157000	哈勒尔
Tiraspol	46.8428	29.6284	170	130	157000	蒂拉斯波尔
Caxias	-4.8589	-43.3561	58	7	156973	卡希亚斯
Enfield Town	51.6515	-0.085	15	15	156858	
Westonaria	-26.3191	27.6486	14	14	156831	
Lizhi	29.7032	107.3952	0	0	156753	涪陵区
Hitachi-Naka	36.3966	140.5348	12	12	156581	
Saharsa	25.875	86.5961	6	6	156540	萨哈尔萨
Qalyub	30.1792	31.2056	13	13	156363	
Escuintla	14.301	-90.7882	133	105	156313	
Marbella	36.5154	-4.8858	41	39	156295	马贝拉
Ereğli	37.5133	34.0467	2	2	156253	埃雷利
Batu Pahat	1.8548	102.9325	101	81	156236	
Sitiawan	4.2168	100.6996	101	81	156234	
Mariveles	14.4338	120.4857	43	41	156200	
San Pablo de las Salinas	19.6666	-99.0948	8	8	156191	
Lampang	18.2923	99.4928	29	28	156139	
York	53.9576	-1.0827	15	15	156135	約克
Bạc Liêu	9.2941	105.7278	4	4	156110	
Juja	-1.1015	37.0132	34	33	156041	
Nek’emtē	9.0833	36.55	36	35	156000	
Fès al Bali	34.0701	-4.9547	39	37	156000	
Örebro	59.2741	15.2066	94	79	155989	厄勒布鲁
Al Miqdādīyah	33.9786	44.9369	22	22	155968	
Katsuta	36.3833	140.5333	12	12	155968	
Malabo	3.7558	8.7817	243	162	155963	馬拉博
Vidisha	23.526	77.8109	6	6	155951	毗底沙
Tuy Hòa	13.0955	109.3209	4	4	155921	綏和市
Yizhou	24.5	108.6667	0	0	155872	宜州
Xinqiao	31.065	121.3075	0	0	155856	新桥
Sunnyvale	37.3688	-122.0363	37	16	155805	森尼韦尔
Tema	5.6698	-0.0166	56	50	155782	特馬
